"Gene","K","l","Day","LeuLysMet","pH_day","A"
"BPMMMP",122.23531,15.37167,42,"MMM","19_0503",NA
"APMMPM",121.14299,15.41271,42,"MMP","19_0503",NA
"BPPMPM",123.2427,15.57184,42,"PMP","19_0503",NA
"BMMMPM",122.8213,15.47944,42,"MMP","19_0503",NA
"AMMPPP",122.46896,14.86672,42,"MPP","19_0503",NA
"BPPPMP",125.01668,13.6537,42,"PPM","19_0503",NA
"AMPPMM",126.86186,14.71392,42,"PPM","19_0503",NA
"AMPPMP",133.33089,13.67263,42,"PPM","19_0503",NA
"APMMPM",120.38151,13.0759,42,"MMP","19_0503",NA
"AMPPMM",120.67139,13.09748,42,"PPM","19_0503",NA
"BPMPMP",119.34024,13.83665,42,"MPM","19_0503",NA
"APMMPP",120.20331,13.82098,42,"MMP","19_0503",NA
"BMPPMP",121.53026,13.59654,42,"PPM","19_0503",NA
"BMPMMP",121.23475,14.71258,42,"PMM","19_0503",NA
"BPMPMM",121.16062,14.62006,42,"MPM","19_0503",NA
"BPMPPM",120.16399,14.9518,42,"MPP","19_0503",NA
"BMMMPM",121.93472,14.63997,42,"MMP","19_0503",NA
"BMPMPM",120.27757,14.36166,42,"PMP","19_0503",NA
"APPPMP",123.95134,14.0453,42,"PPM","19_0503",NA
"BPPPPM",124.35735,14.91471,42,"PPP","19_0503",NA
"BPPMPP",120.12692,15.34271,42,"PMP","19_0503",NA
"APMPMP",120.26499,13.68671,42,"MPM","19_0503",NA
"IPPPPP",124.69726,14.98669,42,"PrPrPr","19_0503",NA
"AMMMMP",122.75345,15.45188,42,"MMM","19_0503",NA
"AMMPMM",120.26811,14.25094,42,"MPM","19_0503",NA
"BMPMPP",118.50508,13.87971,42,"PMP","19_0503",NA
"APMMMM",122.39883,13.96224,42,"MMM","19_0503",NA
"AMPPMM",123.04632,15.21734,42,"PPM","19_0503",NA
"BMPMMP",120.08688,13.50721,42,"PMM","19_0503",NA
"APMMMM",123.34864,14.90109,42,"MMM","19_0503",NA
"IPPPPP",123.39631,12.64468,42,"PrPrPr","19_0503",NA
"BPMPPP",132.13029,15.97701,42,"MPP","19_0503",NA
"APPMPM",121.34255,14.80958,42,"PMP","19_0503",NA
"BPPMMP",122.35977,14.77412,42,"PMM","19_0503",NA
"BMMMPP",118.47572,14.88087,42,"MMP","19_0503",NA
"AMMPPM",119.64761,15.43757,42,"MPP","19_0503",NA
"APMPMP",120.74556,14.50517,42,"MPM","19_0503",NA
"BMMMMM",122.14287,14.55913,42,"MMM","19_0503",NA
"BMPPMM",122.00001,14.16125,42,"PPM","19_0503",NA
"IPPPPP",123.87815,14.70581,42,"PrPrPr","19_0503",NA
"AMPMMM",115.07057,19.09109,42,"PMM","19_0503",NA
"AMMMMM",115.82683,19.95819,42,"MMM","19_0503",NA
"BPMMPP",121.93462,16.90109,42,"MMP","19_0503",NA
"BMMPPP",121.48397,16.21122,42,"MPP","19_0503",NA
"BPPMMM",122.61701,14.65078,42,"PMM","19_0503",NA
"AMPMPM",122.98047,15.39788,42,"PMP","19_0503",NA
"AMMPPP",120.33064,15.91548,42,"MPP","19_0503",NA
"BPPMMM",120.33515,15.99727,42,"PMM","19_0503",NA
"BPMMPM",120.36202,16.94278,42,"MMP","19_0503",NA
"BPPMPM",117.87948,24.06051,42,"PMP","19_0503",NA
"AMPPMP",119.62893,15.99464,42,"PPM","19_0503",NA
"BMMPPP",120.35379,15.81556,42,"MPP","19_0503",NA
"BPPMMP",106.33395,23.49412,42,"PMM","19_0503",NA
"APMMMP",123.15715,15.01629,42,"MMM","19_0503",NA
"AMMPPM",123.62178,14.27088,42,"MPP","19_0503",NA
"AMPPMM",126.71572,14.60739,42,"PPM","19_0503",NA
"BMMPPM",124.42341,14.85239,42,"MPP","19_0503",NA
"BPPPMM",121.95618,14.80148,42,"PPM","19_0503",NA
"BMPMMP",120.0036,16.03056,42,"PMM","19_0503",NA
"AMMPMP",119.32588,15.50268,42,"MPM","19_0503",NA
"APPMPP",116.84624,16.52234,42,"PMP","19_0503",NA
"BMPMPM",118.5076,16.93119,42,"PMP","19_0503",NA
"APMPMM",118.97936,16.16944,42,"MPM","19_0503",NA
"APMMPP",119.36132,17.22206,42,"MMP","19_0503",NA
"AMMMPP",97.68666,22.96061,42,"MMP","19_0503",NA
"AMPPMM",124.21165,16.55188,42,"PPM","19_0503",NA
"BPPMPM",122.58218,16.5708,42,"PMP","19_0503",NA
"AMMMPP",120.39935,18.13946,42,"MMP","19_0503",NA
"APPPMM",119.97271,15.87701,42,"PPM","19_0503",NA
"BPPMMM",120.07809,18.40885,42,"PMM","19_0503",NA
"BMMPMP",117.70765,16.98366,42,"MPM","19_0503",NA
"BPMPPP",118.67732,17.02195,42,"MPP","19_0503",NA
"BMPMPP",117.25519,20.63407,42,"PMP","19_0503",NA
"BMPMMM",111.83793,19.84639,42,"PMM","19_0503",NA
"APMPMM",119.22314,17.89532,42,"MPM","19_0503",NA
"BPMPMP",118.98787,18.02033,42,"MPM","19_0503",NA
"APMPPM",119.4405,16.88391,42,"MPP","19_0503",NA
"AMPMPP",121.46065,16.79304,42,"PMP","19_0503",NA
"BMPMMP",123.25165,15.79273,42,"PMM","19_0503",NA
"APMPPM",129.03922,14.9899,42,"MPP","19_0503",NA
"BMPMPP",123.40608,17.76121,42,"PMP","19_0503",NA
"AMMPPM",119.06445,16.09799,42,"MPP","19_0503",NA
"BPMPMM",115.62328,17.27324,42,"MPM","19_0503",NA
"AMPMMP",119.14607,16.34873,42,"PMM","19_0503",NA
"APMPMM",115.70721,16.66781,42,"MPM","19_0503",NA
"BPMPPM",118.04555,16.88737,42,"MPP","19_0503",NA
"IPPMPP",118.80415,17.10686,42,"PMP","19_0503",NA
"BPPMMP",102.67087,19.9482,42,"PMM","19_0503",NA
"AMPMPP",120.10217,18.98138,42,"PMP","19_0503",NA
"BPPMPP",89.42227,23.20747,42,"PMP","19_0503",NA
"BPPPMP",122.24711,16.91763,42,"PPM","19_0503",NA
"AMMMMM",117.01645,17.96553,42,"MMM","19_0503",NA
"BMMPMM",117.48189,17.59555,42,"MPM","19_0503",NA
"APMPPM",119.60025,17.40921,42,"MPP","19_0503",NA
"APMMPM",117.21149,18.43129,42,"MMP","19_0503",NA
"BMPPMP",115.76508,20.85932,42,"PPM","19_0503",NA
"BPMPMP",114.63767,20.40125,42,"MPM","19_0503",NA
"BPMMMM",119.80946,13.78621,42,"MMM","19_0503",NA
"APMPPP",116.99184,18.93338,42,"MPP","19_0503",NA
"IPPPPP",114.73388,20.44013,42,"PrPrPr","19_0503",NA
"AMPMPM",118.90322,18.32896,42,"PMP","19_0503",NA
"AMMMMM",119.81076,17.01509,42,"MMM","19_0503",NA
"BMPMMM",123.41247,17.10542,42,"PMM","19_0503",NA
"AMPPPP",130.46458,16.49321,42,"PPP","19_0503",NA
"BMPPMP",126.27586,16.84459,42,"PPM","19_0503",NA
"BPPMPM",120.47763,15.77037,42,"PMP","19_0503",NA
"APMMMM",117.44765,15.76227,42,"MMM","19_0503",NA
"APMPMP",115.78222,17.03594,42,"MPM","19_0503",NA
"AMMPPM",119.64455,16.6164,42,"MPP","19_0503",NA
"BMMPMM",117.25182,17.4459,42,"MPM","19_0503",NA
"BPPMPP",118.05137,18.53786,42,"PMP","19_0503",NA
"AMPMPM",93.47693,22.6739,42,"PMP","19_0503",NA
"BPMMPM",94.8047,22.53062,42,"MMP","19_0503",NA
"AMPMMP",84.71657,23.49284,42,"PMM","19_0503",NA
"AMMPPP",120.78007,16.74892,42,"MPP","19_0503",NA
"APMPPM",118.87662,17.35031,42,"MPP","19_0503",NA
"BMPPMP",121.02127,17.48198,42,"PPM","19_0503",NA
"BMMMMM",116.60929,19.55746,42,"MMM","19_0503",NA
"APPMMM",118.86246,18.68617,42,"PMM","19_0503",NA
"IPPPPP",121.95952,17.25105,42,"PrPrPr","19_0503",NA
"BPMMMM",116.59653,20.13135,42,"MMM","19_0503",NA
"APPPMP",121.0227,20.50236,42,"PPM","19_0503",NA
"APMPPM",116.22345,26.34764,42,"MPP","19_0503",NA
"BMPPMP",118.53638,19.15275,42,"PPM","19_0503",NA
"BMPPMP",120.31316,18.60138,42,"PPM","19_0503",NA
"AMMMPM",120.74282,18.13346,42,"MMP","19_0503",NA
"AMPMPP",125.33651,18.01124,42,"PMP","19_0503",NA
"BPMMPM",133.08824,17.57962,42,"MMP","19_0503",NA
"AMMPPP",124.44376,15.11217,42,"MPP","19_0503",NA
"APPPPM",121.9118,15.56037,42,"PPP","19_0503",NA
"APPPMM",120.02301,16.10957,42,"PPM","19_0503",NA
"APMPMP",118.37248,16.15903,42,"MPM","19_0503",NA
"BMMMMP",91.85192,19.96387,42,"MMM","19_0503",NA
"BMPMPP",91.62706,21.73701,42,"PMP","19_0503",NA
"BPMMPM",91.13812,22.31701,42,"MMP","19_0503",NA
"BMMMMM",125.90517,16.82093,42,"MMM","19_0503",NA
"APMMMM",100.45944,21.81551,42,"MMM","19_0503",NA
"BPPMMM",123.00444,17.60332,42,"PMM","19_0503",NA
"AMMPPM",118.81569,17.27504,42,"MPP","19_0503",NA
"BMMPMP",116.99268,18.47932,42,"MPM","19_0503",NA
"BMPMPP",120.11169,16.76041,42,"PMP","19_0503",NA
"AMMPPP",116.34533,20.98128,42,"MPP","19_0503",NA
"BPPPMP",114.67997,21.02188,42,"PPM","19_0503",NA
"APPMPM",127.45661,23.01976,42,"PMP","19_0503",NA
"BPPPMP",123.48985,17.1689,42,"PPM","19_0503",NA
"BMPPMP",119.2595,20.66765,42,"PPM","19_0503",NA
"AMPPMP",121.71277,15.31694,42,"PPM","19_0503",NA
"BPMPPM",122.96344,20.14757,42,"MPP","19_0503",NA
"AMMMPM",118.03453,17.19727,42,"MMP","19_0503",NA
"APPMPP",119.74579,18.70999,42,"PMP","19_0503",NA
"BPMMPM",124.30992,18.03677,42,"MMP","19_0503",NA
"AMMMMM",132.80485,18.84492,42,"MMM","19_0503",NA
"APPMPM",127.87506,16.16118,42,"PMP","19_0503",NA
"APPPPM",124.66066,16.01581,42,"PPP","19_0503",NA
"BMMMPP",122.63794,16.167,42,"MMP","19_0503",NA
"BMMMMP",118.41457,17.1396,42,"MMM","19_0503",NA
"APMPMP",119.95576,16.10972,42,"MPM","19_0503",NA
"APMPPM",122.47389,16.93108,42,"MPP","19_0503",NA
"BMPPMM",125.15309,16.64653,42,"PPM","19_0503",NA
"BMPMMP",123.29788,18.41316,42,"PMM","19_0503",NA
"AMPMMM",122.20766,19.08487,42,"PMM","19_0503",NA
"BMPPMP",123.94377,17.81276,42,"PPM","19_0503",NA
"BPMMPP",122.41262,17.82143,42,"MMP","19_0503",NA
"AMMMPM",121.65725,18.16334,42,"MMP","19_0503",NA
"BPPPMM",118.64778,21.77428,42,"PPM","19_0503",NA
"IPPPPP",120.988,20.42515,42,"PrPrPr","19_0503",NA
"AMMPPP",129.33538,22.45291,42,"MPP","19_0503",NA
"APMMMM",117.95541,20.01736,42,"MMM","19_0503",NA
"BPMMPM",117.32864,22.32026,42,"MMP","19_0503",NA
"BPPMPP",121.96443,20.21108,42,"PMP","19_0503",NA
"AMPPMP",124.9984,17.13569,42,"PPM","19_0503",NA
"APPPMP",123.08862,18.01442,42,"PPM","19_0503",NA
"BPPMMP",122.84901,18.29754,42,"PMM","19_0503",NA
"APMPPP",120.81856,18.80198,42,"MPP","19_0503",NA
"AMMPPM",127.08801,17.48817,42,"MPP","19_0503",NA
"BMPPPM",137.00199,18.22697,42,"PPP","19_0503",NA
"BMPPMP",130.78092,14.90487,42,"PPM","19_0503",NA
"APPMPM",122.14955,17.89613,42,"PMP","19_0503",NA
"AMMMPM",123.59593,17.51084,42,"MMP","19_0503",NA
"BMMMMP",119.06613,17.6547,42,"MMM","19_0503",NA
"BPMPPM",122.09472,16.46272,42,"MPP","19_0503",NA
"BMPPPM",125.12083,16.82484,42,"PPP","19_0503",NA
"APPMMP",124.18105,16.55345,42,"PMM","19_0503",NA
"APMPMP",120.99231,17.62167,42,"MPM","19_0503",NA
"APMPPM",122.42231,17.71863,42,"MPP","19_0503",NA
"BMMPPP",122.77927,18.16182,42,"MPP","19_0503",NA
"AMPMPP",122.6331,17.58736,42,"PMP","19_0503",NA
"BPPMPM",122.83862,18.32093,42,"PMP","19_0503",NA
"BPPPMP",118.15039,22.01084,42,"PPM","19_0503",NA
"AMPPMM",121.14534,20.74569,42,"PPM","19_0503",NA
"BMMMMM",121.90323,20.55342,42,"MMM","19_0503",NA
"APMMMP",122.92179,15.55156,42,"MMM","19_0503",NA
"BPMPMP",120.34558,18.88652,42,"MPM","19_0503",NA
"BMMMPP",120.14587,19.43682,42,"MMP","19_0503",NA
"BPPPPM",126.41078,17.74573,42,"PPP","19_0503",NA
"BPPPMM",125.351,17.4046,42,"PPM","19_0503",NA
"AMPMPM",124.57967,18.41398,42,"PMP","19_0503",NA
"APMPMP",122.47482,18.65323,42,"MPM","19_0503",NA
"AMMMMP",127.63769,18.18976,42,"MMM","19_0503",NA
"APPMPM",137.09501,18.79583,42,"PMP","19_0503",NA
"BMPMPP",129.09819,16.51697,42,"PMP","19_0503",NA
"BPPPPM",125.64512,15.31539,42,"PPP","19_0503",NA
"BPMPMM",118.63008,17.41192,42,"MPM","19_0503",NA
"BPMMPP",117.08283,18.25519,42,"MMP","19_0503",NA
"APMPMM",117.57872,17.45005,42,"MPM","19_0503",NA
"AMMPMP",117.50764,18.2953,42,"MPM","19_0503",NA
"AMPMPP",118.72367,18.30847,42,"PMP","19_0503",NA
"AMPMMM",118.93225,18.23201,42,"PMM","19_0503",NA
"AMPMPP",123.19513,17.92099,42,"PMP","19_0503",NA
"AMPMMP",123.79496,18.03036,42,"PMM","19_0503",NA
"BPPPMP",124.7371,17.57895,42,"PPM","19_0503",NA
"BPMMPM",123.3837,17.92412,42,"MMP","19_0503",NA
"BMMPMM",121.2043,18.86061,42,"MPM","19_0503",NA
"AMMPPM",114.45495,24.77894,42,"MPP","19_0503",NA
"APMMPM",123.91465,17.89911,42,"MMP","19_0503",NA
"BPPPMP",123.2415,18.80186,42,"PPM","19_0503",NA
"BPMPMP",119.36141,19.44939,42,"MPM","19_0503",NA
"AMPPPM",127.42926,16.76625,42,"PPP","19_0503",NA
"APMPPP",121.84415,17.87934,42,"MPP","19_0503",NA
"AMMMMP",124.05878,18.06965,42,"MMM","19_0503",NA
"AMPMPM",126.66639,18.65618,42,"PMP","19_0503",NA
"BPPMMM",126.5116,18.67287,42,"PMM","19_0503",NA
"BMPMMM",102.36949,21.93138,42,"PMM","19_0503",NA
"BPMPPP",135.30714,18.39694,42,"MPP","19_0503",NA
"BMMPPP",126.55401,17.09766,42,"MPP","19_0503",NA
"APMMPP",121.3835,17.07413,42,"MMP","19_0503",NA
"BPPMMM",122.77074,16.38096,42,"PMM","19_0503",NA
"BMMMMP",114.99394,17.54218,42,"MMM","19_0503",NA
"AMMMMP",114.41322,17.91665,42,"MMM","19_0503",NA
"BMPPPM",122.41328,17.3426,42,"PPP","19_0503",NA
"APPPPM",123.56339,16.97773,42,"PPP","19_0503",NA
"APPPMM",124.37576,17.02364,42,"PPM","19_0503",NA
"IPPPPP",122.92775,18.85359,42,"PrPrPr","19_0503",NA
"AMPMPM",124.33777,17.6556,42,"PMP","19_0503",NA
"BMMMMM",121.79387,17.49077,42,"MMM","19_0503",NA
"BPMPMP",119.3726,18.03815,42,"MPM","19_0503",NA
"AMPMPP",121.22199,18.54335,42,"PMP","19_0503",NA
"BPPPPM",121.87289,18.35025,42,"PPP","19_0503",NA
"APMPMM",120.75844,16.55622,42,"MPM","19_0503",NA
"AMMMMP",121.31207,17.39903,42,"MMM","19_0503",NA
"APMPMP",120.03771,18.53695,42,"MPM","19_0503",NA
"IPPPPP",124.94312,17.88442,42,"PrPrPr","19_0503",NA
"BPPMMP",124.30178,18.31992,42,"PMM","19_0503",NA
"AMMMPM",121.21205,20.12536,42,"MMP","19_0503",NA
"BMMMPM",51.44687,29.8939,42,"MMP","19_0503",NA
"BPPPMP",128.46916,18.69192,42,"PPM","19_0503",NA
"AMPPPP",130.43713,18.06306,42,"PPP","19_0503",NA
"BMMMMM",137.96631,17.83607,42,"MMM","19_0503",NA
"AMMPMP",127.48782,16.15439,42,"MPM","19_0503",NA
"BMPPMP",124.07258,14.8924,42,"PPM","19_0503",NA
"BPPMPM",121.75959,16.29734,42,"PMP","19_0503",NA
"AMMPPP",120.23539,16.16201,42,"MPP","19_0503",NA
"BMMPMM",117.73016,16.79687,42,"MPM","19_0503",NA
"APMMPM",120.79088,17.06566,42,"MMP","19_0503",NA
"AMMMMM",122.56752,17.0043,42,"MMM","19_0503",NA
"BPPMMM",122.8501,16.60716,42,"PMM","19_0503",NA
"BPMMMP",121.857,17.83422,42,"MMM","19_0503",NA
"AMPMMP",121.85162,18.3407,42,"PMM","19_0503",NA
"BMPMPM",118.23802,19.13841,42,"PMP","19_0503",NA
"AMMMPM",119.55319,18.48402,42,"MMP","19_0503",NA
"AMPMMM",121.5069,18.13428,42,"PMM","19_0503",NA
"BPMPPM",117.60549,18.851,42,"MPP","19_0503",NA
"BPPMMM",121.32266,15.30886,42,"PMM","19_0503",NA
"APPPMP",123.3319,17.33183,42,"PPM","19_0503",NA
"AMMPMM",120.9553,18.47209,42,"MPM","19_0503",NA
"BPPPPM",124.69556,18.81543,42,"PPP","19_0503",NA
"BPPMMP",90.57494,21.33355,42,"PMM","19_0503",NA
"AMMMMP",125.81918,17.92458,42,"MMM","19_0503",NA
"APPMPP",127.11071,17.68146,42,"PMP","19_0503",NA
"APMMMP",94.56365,21.8333,42,"MMM","19_0503",NA
"BPPMMP",128.311,18.13098,42,"PMM","19_0503",NA
"BMPPPM",138.18168,17.0093,42,"PPP","19_0503",NA
"BMPPPP",129.3786,13.89438,42,"PPP","19_0503",NA
"BPPPMM",123.33673,15.68017,42,"PPM","19_0503",NA
"BMMMPM",122.83755,16.20696,42,"MMP","19_0503",NA
"APMPPP",121.96576,15.8225,42,"MPP","19_0503",NA
"APPMMP",119.6074,17.24245,42,"PMM","19_0503",NA
"AMPMPM",120.60337,16.82989,42,"PMP","19_0503",NA
"APMPMM",114.53243,17.95689,42,"MPM","19_0503",NA
"BMMMMP",123.84583,16.40753,42,"MMM","19_0503",NA
"BMPMPM",119.93416,18.37717,42,"PMP","19_0503",NA
"BPMPMP",120.53806,18.22105,42,"MPM","19_0503",NA
"BPMPMP",122.37441,17.93635,42,"MPM","19_0503",NA
"BMPMMM",88.42029,21.24901,42,"PMM","19_0503",NA
"APPPPM",126.58573,16.77696,42,"PPP","19_0503",NA
"AMMPPP",122.01583,17.65674,42,"MPP","19_0503",NA
"AMMMMP",118.42229,17.97827,42,"MMM","19_0503",NA
"APPMPM",122.34205,17.98354,42,"PMP","19_0503",NA
"IPPPPP",124.93484,17.41445,42,"PrPrPr","19_0503",NA
"APMPPP",124.96643,17.6459,42,"MPP","19_0503",NA
"IPPPPP",126.52861,17.15416,42,"PrPrPr","19_0503",NA
"BMPMMM",92.51077,21.7378,42,"PMM","19_0503",NA
"IPPPPP",127.79584,17.08454,42,"PrPrPr","19_0503",NA
"APPPPM",128.2328,17.39241,42,"PPP","19_0503",NA
"IPPPPP",130.20695,16.87316,42,"PrPrPr","19_0503",NA
"BMMMMP",138.03874,17.4536,42,"MMM","19_0503",NA
"BPPMPP",130.31126,14.25621,42,"PMP","19_0503",NA
"APPMPM",124.40895,16.01493,42,"PMP","19_0503",NA
"APMMMM",120.74946,15.4025,42,"MMM","19_0503",NA
"IPMMMP",122.90755,15.77818,42,"MMM","19_0503",NA
"AMMPMM",117.50765,17.06948,42,"MPM","19_0503",NA
"BPPPMP",124.9871,15.99194,42,"PPM","19_0503",NA
"IPPPPP",121.86295,16.25292,42,"PrPrPr","19_0503",NA
"APMPPM",122.00062,17.29342,42,"MPP","19_0503",NA
"IPPPPP",124.80101,15.85487,42,"PrPrPr","19_0503",NA
"APPPPM",125.90086,16.47386,42,"PPP","19_0503",NA
"IPPPPP",126.04947,16.79305,42,"PrPrPr","19_0503",NA
"BMPMPM",123.77987,17.86529,42,"PMP","19_0503",NA
"APPMPP",125.27134,17.72707,42,"PMP","19_0503",NA
"BPMMMP",123.86299,16.70747,42,"MMM","19_0503",NA
"BMPPMP",121.76535,18.74325,42,"PPM","19_0503",NA
"AMMPMP",119.73567,18.13542,42,"MPM","19_0503",NA
"APMPMM",121.96416,17.11403,42,"MPM","19_0503",NA
"IPPPPP",127.24009,17.2492,42,"PrPrPr","19_0503",NA
"AMPMPP",123.633,18.82096,42,"PMP","19_0503",NA
"AMMMPM",124.16533,18.7946,42,"MMP","19_0503",NA
"BPPPMM",127.35025,17.59081,42,"PPM","19_0503",NA
"AMPMMM",127.60904,16.91002,42,"PMM","19_0503",NA
"APMPMM",127.10183,17.40499,42,"MPM","19_0503",NA
"BPMPMP",134.92894,17.18291,42,"MPM","19_0503",NA
"BPMMPM",126.78519,14.6146,42,"MMP","19_0503",NA
"BPPPMM",122.64555,15.30113,42,"PPM","19_0503",NA
"APPPMP",122.37792,15.67801,42,"PPM","19_0503",NA
"APMMPP",73.69358,21.78632,42,"MMP","19_0503",NA
"BMPMMP",120.60661,16.60684,42,"PMM","19_0503",NA
"AMPMMM",122.24854,16.56054,42,"PMM","19_0503",NA
"AMMPPM",119.4515,17.26955,42,"MPP","19_0503",NA
"BMMPPP",122.6011,16.31242,42,"MPP","19_0503",NA
"AMMMPM",119.76777,16.97104,42,"MMP","19_0503",NA
"APPMMP",122.10527,16.87298,42,"PMM","19_0503",NA
"BPPMMP",118.34293,17.99109,42,"PMM","19_0503",NA
"BPPMMP",96.69956,20.06251,42,"PMM","19_0503",NA
"BPMPPM",121.72086,17.32902,42,"MPP","19_0503",NA
"BMMPPM",121.69375,17.4836,42,"MPP","19_0503",NA
"AMPPMP",124.3685,17.18936,42,"PPM","19_0503",NA
"AMMPPM",122.09608,17.22171,42,"MPP","19_0503",NA
"BMMPMP",118.44192,17.96798,42,"MPM","19_0503",NA
"APMPMP",122.03306,16.37323,42,"MPM","19_0503",NA
"AMMMMP",124.52281,17.79581,42,"MMM","19_0503",NA
"BPPMPM",124.44789,16.991,42,"PMP","19_0503",NA
"APPMPM",124.77668,17.17128,42,"PMP","19_0503",NA
"AMPMPP",123.87171,17.84048,42,"PMP","19_0503",NA
"BPPPPM",128.86754,16.19798,42,"PPP","19_0503",NA
"BMMPMM",133.49287,16.0889,42,"MPM","19_0503",NA
"IPPPPP",125.87039,13.57632,42,"PrPrPr","19_0503",NA
"IPPPPP",122.56858,13.70648,42,"PrPrPr","19_0503",NA
"BPMMPM",120.52143,15.80119,42,"MMP","19_0503",NA
"IMPPPM",123.67954,14.91254,42,"PPP","19_0503",NA
"AMMMMM",121.96314,16.10607,42,"MMM","19_0503",NA
"BPPPMP",122.82894,15.83536,42,"PPM","19_0503",NA
"AMMPMM",117.69576,17.14282,42,"MPM","19_0503",NA
"APMPPP",120.68153,16.79193,42,"MPP","19_0503",NA
"BMMPPM",121.14522,17.14983,42,"MPP","19_0503",NA
"AMMMMP",122.81539,16.88668,42,"MMM","19_0503",NA
"BPPMPP",121.86746,17.38722,42,"PMP","19_0503",NA
"APMPPP",124.03754,16.59095,42,"MPP","19_0503",NA
"APMMMM",104.39581,20.50069,42,"MMM","19_0503",NA
"BMPMPM",122.89742,17.20362,42,"PMP","19_0503",NA
"AMPPPP",124.83942,16.71494,42,"PPP","19_0503",NA
"BPPPMM",125.50372,15.98083,42,"PPM","19_0503",NA
"BMMPMM",121.78135,16.18692,42,"MPM","19_0503",NA
"BMPPMM",124.04859,16.94069,42,"PPM","19_0503",NA
"BPPPPM",125.71017,15.97039,42,"PPP","19_0503",NA
"IPPPPP",124.82928,17.11144,42,"PrPrPr","19_0503",NA
"AMPMPP",125.02762,16.69715,42,"PMP","19_0503",NA
"APMMMM",125.42403,16.50517,42,"MMM","19_0503",NA
"APMMMP",126.28033,17.43368,42,"MMM","19_0503",NA
"AMMMPP",134.28105,16.79307,42,"MMP","19_0503",NA
"BMPPMM",123.80055,12.52351,42,"PPM","19_0503",NA
"BMPMMP",120.97015,14.7633,42,"PMM","19_0503",NA
"APMMMM",119.19099,15.37741,42,"MMM","19_0503",NA
"APPPPM",121.95152,15.17617,42,"PPP","19_0503",NA
"APMMPP",122.03603,15.61741,42,"MMP","19_0503",NA
"BPMPMP",119.10063,16.2405,42,"MPM","19_0503",NA
"BMPPPP",123.34544,14.36907,42,"PPP","19_0503",NA
"AMMMPM",120.64218,16.25587,42,"MMP","19_0503",NA
"AMMMPM",93.31645,22.19813,42,"MMP","19_0503",NA
"BMPPPM",124.72763,15.19307,42,"PPP","19_0503",NA
"BPPPMM",123.42365,16.10135,42,"PPM","19_0503",NA
"BMMPPP",121.48332,16.28667,42,"MPP","19_0503",NA
"AMPMMP",98.02297,21.72563,42,"PMM","19_0503",NA
"APPMMM",124.32176,16.28778,42,"PMM","19_0503",NA
"BPMPPP",123.05643,16.51583,42,"MPP","19_0503",NA
"APMMMP",123.0611,18.14507,42,"MMM","19_0503",NA
"BPMMMP",122.74128,16.77818,42,"MMM","19_0503",NA
"APMMPM",121.14423,16.95222,42,"MMP","19_0503",NA
"BPPMPM",122.09176,16.64559,42,"PMP","19_0503",NA
"BMMMPM",122.41236,17.23717,42,"MMP","19_0503",NA
"AMMPPP",122.30381,16.68161,42,"MPP","19_0503",NA
"BPPPMP",125.29929,14.86704,42,"PPM","19_0503",NA
"AMPPMM",126.12079,15.78153,42,"PPM","19_0503",NA
"AMPPMP",133.41742,14.13084,42,"PPM","19_0503",NA
"APMMPM",119.29301,12.52121,42,"MMP","19_0503",NA
"AMPPMM",119.1497,12.66936,42,"PPM","19_0503",NA
"BPMPMP",118.72564,13.99828,42,"MPM","19_0503",NA
"APMMPP",119.70829,14.37065,42,"MMP","19_0503",NA
"BMPPMP",118.69346,13.1514,42,"PPM","19_0503",NA
"BMPMMP",119.6575,14.92206,42,"PMM","19_0503",NA
"BPMPMM",120.78149,14.20867,42,"MPM","19_0503",NA
"BPMPPM",119.62226,14.48289,42,"MPP","19_0503",NA
"BMMMPM",121.64743,14.95263,42,"MMP","19_0503",NA
"BMPMPM",120.76779,15.56285,42,"PMP","19_0503",NA
"APPPMP",122.54253,13.89586,42,"PPM","19_0503",NA
"BPPPPM",120.9173,13.89408,42,"PPP","19_0503",NA
"BPPMPP",122.15262,16.59899,42,"PMP","19_0503",NA
"APMPMP",122.51565,14.52207,42,"MPM","19_0503",NA
"IPPPPP",123.87797,15.04423,42,"PrPrPr","19_0503",NA
"AMMMMP",123.32805,16.94159,42,"MMM","19_0503",NA
"AMMPMM",120.23236,15.03377,42,"MPM","19_0503",NA
"BMPMPP",120.37724,15.75508,42,"PMP","19_0503",NA
"APMMMM",121.392,14.66887,42,"MMM","19_0503",NA
"AMPPMM",122.64456,14.42704,42,"PPM","19_0503",NA
"BMPMMP",122.6405,15.12932,42,"PMM","19_0503",NA
"APMMMM",121.48378,14.78813,42,"MMM","19_0503",NA
"IPPPPP",125.06326,13.12855,42,"PrPrPr","19_0503",NA
"BPMPPP",123.69895,11.6707,42,"MPP","19_0503",NA
"APPMPM",114.03845,12.53544,52,"PMP","19_0503",NA
"BPPMMP",117.61311,13.47657,52,"PMM","19_0503",NA
"BMMMPP",103.67535,22.6994,52,"MMP","19_0503",NA
"AMMPPM",113.73631,13.92277,52,"MPP","19_0503",NA
"APMPMP",114.54784,14.27342,52,"MPM","19_0503",NA
"BMMMMM",110.36883,20.14579,52,"MMM","19_0503",NA
"BMPPMM",118.62416,13.89813,52,"PPM","19_0503",NA
"IPPPPP",117.1531,13.79212,52,"PrPrPr","19_0503",NA
